Ingredient name,Brand,Product name,Link,Ingredient name_Product name,Price,Product type,Formulation type,Formulated for,Image
Caprylic/Capric Triglyceride,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Caprylic/Capric Triglyceride_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Methylpropanediol,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Methylpropanediol_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Squalane,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Squalane_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Cetyl Alcohol,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Cetyl Alcohol_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Meadowfoam Estolide,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Meadowfoam Estolide_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Dipalmitoyl Hydroxyproline,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Dipalmitoyl Hydroxyproline_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Tribehenin,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Tribehenin_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Sodium PCA,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Sodium PCA_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Urea,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Urea_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Carbomer,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Carbomer_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Phenoxyethanol,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Phenoxyethanol_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Caprylyl Glycol,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Caprylyl Glycol_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Collagen Amino Acids,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Collagen Amino Acids_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Propanediol,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Propanediol_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Haematococcus Pluvialis Extract,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Haematococcus Pluvialis Extract_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Trehalose,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Trehalose_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Linoleic Acid,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Linoleic Acid_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Phytosterols,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Phytosterols_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Phospholipids,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Phospholipids_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Palmitic Acid,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Palmitic Acid_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Polysorbate 60,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Polysorbate 60_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Sorbitan Isostearate,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Sorbitan Isostearate_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Ceramide NG,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Ceramide NG_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Hexylene Glycol,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Hexylene Glycol_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
PEG-10 Phytosterol,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,PEG-10 Phytosterol_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Polyquaternium-51,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Polyquaternium-51_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Triacetin,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Triacetin_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Sodium Hyaluronate,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Sodium Hyaluronate_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Acrylates/C10-30 Alkyl Acrylate Crosspolymer_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Palmitoyl Hexapeptide-12,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Palmitoyl Hexapeptide-12_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Sodium Hydroxide,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Sodium Hydroxide_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Lactic Acid,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Lactic Acid_Air Angel Collagen & Peptide Hydrating Gel Cream,$44,Moisturizer,,,
Aqua/Water/Eau,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Aqua/Water/Eau_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,Fine Lines and Wrinkles and Loss of Firmness and Elasticity,,
C12-15 Alkyl Benzoate,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,C12-15 Alkyl Benzoate_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Glyceryl Stearate SE,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Glyceryl Stearate SE_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Butylene Glycol,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Butylene Glycol_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Glycerin,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Glycerin_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Olus Oil/Vegetable Oil/Huile Végétale,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Olus Oil/Vegetable Oil/Huile Végétale_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Isononyl Isononanoate,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Isononyl Isononanoate_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Cetyl Alcohol,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Cetyl Alcohol_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Ethylhexyl Palmitate,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Ethylhexyl Palmitate_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Cyclopentasiloxane,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Cyclopentasiloxane_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Dimethicone,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Dimethicone_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Polyester-7,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Polyester-7_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Phenoxyethanol,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Phenoxyethanol_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Neopentyl Glycol Diheptanoate,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Neopentyl Glycol Diheptanoate_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Butyrospermum Parkii (Shea) Butter,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Butyrospermum Parkii (Shea) Butter_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Steareth-21,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Steareth-21_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Avena Sativa (Oat) Kernel Extract,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Avena Sativa (Oat) Kernel Extract_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Carbomer,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Carbomer_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Dimethiconol,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Dimethiconol_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Potassium Cetyl Phosphate,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Potassium Cetyl Phosphate_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Chlorphenesin,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Chlorphenesin_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Caprylyl Glycol,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Caprylyl Glycol_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Xanthan Gum,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Xanthan Gum_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Hydrolyzed Viola Tricolor Extract,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Hydrolyzed Viola Tricolor Extract_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Allantoin,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Allantoin_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Aloe Barbadensis (Aloe Vera) Leaf Juice,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Aloe Barbadensis (Aloe Vera) Leaf Juice_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Disodium EDTA,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Disodium EDTA_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Tocopheryl Acetate,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Tocopheryl Acetate_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Camellia Oleifera Seed Oil,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Camellia Oleifera Seed Oil_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Rosa Canina Fruit Oil,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Rosa Canina Fruit Oil_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
Rosa Damascena (Rose) Extract,Charlotte Tilbury,Magic Cream Moisturizer with Hyaluronic Acid,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?skuId=2486272&icid2=products%20grid:p433520:product,Rosa Damascena (Rose) Extract_Magic Cream Moisturizer with Hyaluronic Acid,$100,Moisturizer,,,
